idx,size,x,y,grid_size
763577,10,2,5,7
763577,10,4,0,7
763577,10,4,5,7
763577,10,5,0,7
763577,10,5,6,7
763577,10,6,6,7
763585,10,0,6,7
763585,10,1,0,7
763585,10,1,6,7
763585,10,2,0,7
763585,10,2,5,7
763585,10,4,0,7
763585,10,4,1,7
763585,10,4,5,7
763585,10,5,6,7
763585,10,6,6,7
764992,10,0,6,7
764992,10,1,0,7
764992,10,1,5,7
764992,10,3,0,7
764992,10,3,6,7
764992,10,4,0,7
764992,10,4,6,7
764992,10,5,1,7
764992,10,6,1,7
764992,10,6,4,7
769960,10,0,6,7
769960,10,1,0,7
769960,10,1,3,7
769960,10,1,5,7
769960,10,2,1,7
769960,10,3,1,7
769960,10,3,6,7
769960,10,5,1,7
769960,10,6,1,7
769960,10,6,3,7
770199,10,0,6,7
770199,10,1,0,7
770199,10,1,3,7
770199,10,1,4,7
770199,10,2,1,7
770199,10,5,1,7
770199,10,5,3,7
770199,10,6,1,7
770199,10,6,3,7
770199,10,6,6,7
821816,10,0,5,7
821816,10,2,0,7
821816,10,2,6,7
821816,10,3,6,7
821816,10,5,1,7
821816,10,5,2,7
821816,10,5,4,7
821816,10,5,5,7
821816,10,6,0,7
821816,10,6,6,7
822451,10,0,5,7
822451,10,2,0,7
822451,10,2,6,7
822451,10,3,0,7
822451,10,3,6,7
822451,10,5,1,7
822451,10,5,4,7
822451,10,5,5,7
822451,10,6,0,7
822451,10,6,6,7
825673,10,0,5,7
825673,10,2,0,7
825673,10,2,2,7
825673,10,3,0,7
825673,10,3,5,7
825673,10,3,6,7
825673,10,5,5,7
825673,10,5,6,7
825673,10,6,0,7
825673,10,6,2,7
873787,10,0,5,7
873787,10,1,2,7
873787,10,2,0,7
873787,10,2,6,7
873787,10,3,0,7
873787,10,3,5,7
873787,10,5,0,7
873787,10,5,6,7
873787,10,6,0,7
873787,10,6,2,7
874291,10,0,5,7
874291,10,1,2,7
874291,10,2,0,7
874291,10,2,1,7
874291,10,4,0,7
874291,10,4,6,7
874291,10,5,0,7
874291,10,5,6,7
874291,10,6,4,7
874291,10,6,5,7
888301,10,0,5,7
888301,10,1,1,7
888301,10,1,5,7
888301,10,3,0,7
888301,10,3,1,7
888301,10,3,5,7
888301,10,4,5,7
888301,10,5,6,7
888301,10,6,0,7
888301,10,6,6,7
893183,10,0,5,7
893183,10,1,1,7
893183,10,1,2,7
893183,10,1,5,7
893183,10,3,0,7
893183,10,3,1,7
893183,10,3,5,7
893183,10,5,6,7
893183,10,6,0,7
893183,10,6,6,7
907149,10,0,5,7
907149,10,1,0,7
907149,10,1,4,7
907149,10,3,0,7
907149,10,3,5,7
907149,10,3,6,7
907149,10,5,1,7
907149,10,5,5,7
907149,10,6,0,7
907149,10,6,6,7
913406,10,0,5,7
913406,10,1,0,7
913406,10,1,1,7
913406,10,1,4,7
913406,10,3,0,7
913406,10,3,5,7
913406,10,3,6,7
913406,10,4,0,7
913406,10,6,0,7
913406,10,6,6,7
913435,10,0,5,7
913435,10,1,0,7
913435,10,1,1,7
913435,10,1,4,7
913435,10,3,0,7
913435,10,3,1,7
913435,10,3,5,7
913435,10,4,5,7
913435,10,6,0,7
913435,10,6,6,7
913723,10,0,5,7
913723,10,1,0,7
913723,10,1,1,7
913723,10,1,3,7
913723,10,1,4,7
913723,10,3,0,7
913723,10,3,5,7
913723,10,5,5,7
913723,10,6,3,7
913723,10,6,6,7
926233,10,0,5,7
926233,10,0,6,7
926233,10,2,5,7
926233,10,2,6,7
926233,10,5,0,7
926233,10,5,2,7
926233,10,5,6,7
926233,10,6,0,7
926233,10,6,2,7
926233,10,6,5,7
933383,10,0,5,7
933383,10,0,6,7
933383,10,2,0,7
933383,10,3,0,7
933383,10,3,5,7
933383,10,3,6,7
933383,10,5,0,7
933383,10,5,6,7
933383,10,6,0,7
933383,10,6,2,7
933625,10,0,5,7
933625,10,0,6,7
933625,10,2,0,7
933625,10,2,6,7
933625,10,5,0,7
933625,10,5,2,7
933625,10,5,6,7
933625,10,6,0,7
933625,10,6,2,7
933625,10,6,5,7
933791,10,0,5,7
933791,10,0,6,7
933791,10,2,0,7
933791,10,2,6,7
933791,10,3,6,7
933791,10,5,0,7
933791,10,5,2,7
933791,10,5,6,7
933791,10,6,0,7
933791,10,6,2,7
934071,10,0,5,7
934071,10,0,6,7
934071,10,2,0,7
934071,10,2,6,7
934071,10,3,0,7
934071,10,3,6,7
934071,10,5,0,7
934071,10,5,6,7
934071,10,6,0,7
934071,10,6,2,7
934087,10,0,5,7
934087,10,0,6,7
934087,10,2,0,7
934087,10,2,6,7
934087,10,3,0,7
934087,10,3,6,7
934087,10,4,1,7
934087,10,5,1,7
934087,10,5,4,7
934087,10,5,5,7
934116,10,0,5,7
934116,10,0,6,7
934116,10,2,0,7
934116,10,2,6,7
934116,10,3,0,7
934116,10,3,5,7
934116,10,5,0,7
934116,10,5,6,7
934116,10,6,0,7
934116,10,6,2,7
934499,10,0,5,7
934499,10,0,6,7
934499,10,2,0,7
934499,10,2,5,7
934499,10,2,6,7
934499,10,5,0,7
934499,10,5,2,7
934499,10,5,6,7
934499,10,6,0,7
934499,10,6,5,7
943152,10,0,5,7
943152,10,0,6,7
943152,10,1,2,7
943152,10,2,0,7
943152,10,3,0,7
943152,10,3,5,7
943152,10,5,0,7
943152,10,5,6,7
943152,10,6,0,7
943152,10,6,2,7
943727,10,0,5,7
943727,10,0,6,7
943727,10,1,2,7
943727,10,1,4,7
943727,10,2,0,7
943727,10,5,2,7
943727,10,5,4,7
943727,10,6,0,7
943727,10,6,2,7
943727,10,6,5,7
943770,10,0,5,7
943770,10,0,6,7
943770,10,1,2,7
943770,10,1,4,7
943770,10,2,0,7
943770,10,4,0,7
943770,10,5,2,7
943770,10,5,4,7
943770,10,6,5,7
943770,10,6,6,7
946089,10,0,5,7
946089,10,0,6,7
946089,10,1,1,7
946089,10,1,3,7
946089,10,1,4,7
946089,10,5,1,7
946089,10,5,3,7
946089,10,5,4,7
946089,10,6,5,7
946089,10,6,6,7
948236,10,0,5,7
948236,10,0,6,7
948236,10,1,0,7
948236,10,3,0,7
948236,10,3,6,7
948236,10,4,1,7
948236,10,4,6,7
948236,10,5,1,7
948236,10,5,5,7
948236,10,6,2,7
949780,10,0,5,7
949780,10,0,6,7
949780,10,1,0,7
949780,10,1,4,7
949780,10,3,0,7
949780,10,3,6,7
949780,10,4,1,7
949780,10,4,6,7
949780,10,5,1,7
949780,10,6,0,7
951132,10,0,5,7
951132,10,0,6,7
951132,10,1,0,7
951132,10,1,1,7
951132,10,1,3,7
951132,10,4,1,7
951132,10,5,1,7
951132,10,5,3,7
951132,10,6,3,7
951132,10,6,6,7
951165,10,0,5,7
951165,10,0,6,7
951165,10,1,0,7
951165,10,1,1,7
951165,10,1,3,7
951165,10,1,4,7
951165,10,5,1,7
951165,10,5,3,7
951165,10,6,3,7
951165,10,6,6,7
991483,10,0,4,7
991483,10,2,0,7
991483,10,2,2,7
991483,10,2,5,7
991483,10,3,0,7
991483,10,3,6,7
991483,10,5,0,7
991483,10,5,6,7
991483,10,6,0,7
991483,10,6,6,7
1009784,10,0,4,7
1009784,10,1,5,7
1009784,10,1,6,7
1009784,10,4,0,7
1009784,10,4,6,7
1009784,10,5,1,7
1009784,10,5,6,7
1009784,10,6,1,7
1009784,10,6,4,7
1009784,10,6,5,7
1010718,10,0,4,7
1010718,10,1,5,7
1010718,10,1,6,7
1010718,10,3,0,7
1010718,10,3,6,7
1010718,10,4,0,7
1010718,10,4,6,7
1010718,10,5,1,7
1010718,10,6,1,7
1010718,10,6,5,7
1049744,10,0,4,7
1049744,10,1,1,7
1049744,10,1,5,7
1049744,10,2,0,7
1049744,10,2,5,7
1049744,10,3,0,7
1049744,10,3,6,7
1049744,10,5,6,7
1049744,10,6,0,7
1049744,10,6,1,7
1065062,10,0,4,7
1065062,10,1,0,7
1065062,10,1,6,7
1065062,10,2,1,7
1065062,10,4,1,7
1065062,10,5,0,7
1065062,10,5,6,7
1065062,10,6,0,7
1065062,10,6,4,7
1065062,10,6,6,7
1085366,10,0,4,7
1085366,10,0,6,7
1085366,10,1,4,7
1085366,10,1,6,7
1085366,10,4,6,7
1085366,10,5,4,7
1085366,10,5,6,7
1085366,10,6,0,7
1085366,10,6,1,7
1085366,10,6,4,7
1093639,10,0,4,7
1093639,10,0,6,7
1093639,10,1,0,7
1093639,10,1,6,7
1093639,10,3,1,7
1093639,10,3,6,7
1093639,10,4,6,7
1093639,10,5,4,7
1093639,10,6,0,7
1093639,10,6,1,7
1093666,10,0,4,7
1093666,10,0,6,7
1093666,10,1,0,7
1093666,10,1,6,7
1093666,10,3,1,7
1093666,10,3,6,7
1093666,10,4,0,7
1093666,10,4,6,7
1093666,10,6,0,7
1093666,10,6,1,7
1093668,10,0,4,7
1093668,10,0,6,7
1093668,10,1,0,7
1093668,10,1,6,7
1093668,10,3,1,7
1093668,10,3,6,7
1093668,10,4,0,7
1093668,10,4,6,7
1093668,10,5,4,7
1093668,10,6,1,7
1093750,10,0,4,7
1093750,10,0,6,7
1093750,10,1,0,7
1093750,10,1,6,7
1093750,10,3,0,7
1093750,10,3,6,7
1093750,10,4,0,7
1093750,10,4,6,7
1093750,10,6,0,7
1093750,10,6,1,7
1093785,10,0,4,7
1093785,10,0,6,7
1093785,10,1,0,7
1093785,10,1,6,7
1093785,10,3,0,7
1093785,10,3,1,7
1093785,10,3,6,7
1093785,10,4,6,7
1093785,10,6,0,7
1093785,10,6,1,7
1093896,10,0,4,7
1093896,10,0,6,7
1093896,10,1,0,7
1093896,10,1,6,7
1093896,10,2,1,7
1093896,10,4,1,7
1093896,10,5,0,7
1093896,10,5,6,7
1093896,10,6,4,7
1093896,10,6,6,7
1093898,10,0,4,7
1093898,10,0,6,7
1093898,10,1,0,7
1093898,10,1,6,7
1093898,10,2,1,7
1093898,10,4,1,7
1093898,10,5,0,7
1093898,10,5,6,7
1093898,10,6,0,7
1093898,10,6,4,7
1094519,10,0,4,7
1094519,10,0,6,7
1094519,10,1,0,7
1094519,10,1,4,7
1094519,10,1,6,7
1094519,10,3,0,7
1094519,10,4,0,7
1094519,10,4,6,7
1094519,10,6,0,7
1094519,10,6,1,7
1095610,10,0,4,7
1095610,10,0,6,7
1095610,10,1,0,7
1095610,10,1,1,7
1095610,10,3,0,7
1095610,10,3,1,7
1095610,10,3,6,7
1095610,10,4,4,7
1095610,10,4,6,7
1095610,10,6,1,7
1095699,10,0,4,7
1095699,10,0,6,7
1095699,10,1,0,7
1095699,10,1,1,7
1095699,10,1,6,7
1095699,10,3,0,7
1095699,10,3,1,7
1095699,10,3,6,7
1095699,10,4,4,7
1095699,10,4,6,7
1111850,10,0,4,7
1111850,10,0,5,7
1111850,10,2,0,7
1111850,10,2,2,7
1111850,10,2,5,7
1111850,10,3,0,7
1111850,10,3,6,7
1111850,10,5,6,7
1111850,10,6,0,7
1111850,10,6,6,7
1113014,10,0,4,7
1113014,10,0,5,7
1113014,10,1,6,7
1113014,10,4,0,7
1113014,10,4,5,7
1113014,10,4,6,7
1113014,10,5,0,7
1113014,10,5,4,7
1113014,10,6,1,7
1113014,10,6,4,7
1114418,10,0,4,7
1114418,10,0,5,7
1114418,10,1,6,7
1114418,10,2,6,7
1114418,10,3,0,7
1114418,10,3,2,7
1114418,10,4,0,7
1114418,10,4,3,7
1114418,10,6,2,7
1114418,10,6,3,7
1114439,10,0,4,7
1114439,10,0,5,7
1114439,10,1,6,7
1114439,10,2,6,7
1114439,10,3,0,7
1114439,10,3,1,7
1114439,10,5,0,7
1114439,10,5,3,7
1114439,10,6,1,7
1114439,10,6,3,7
1119715,10,0,4,7
1119715,10,0,5,7
1119715,10,1,2,7
1119715,10,2,1,7
1119715,10,4,0,7
1119715,10,4,6,7
1119715,10,5,0,7
1119715,10,5,6,7
1119715,10,6,4,7
1119715,10,6,5,7
1124427,10,0,4,7
1124427,10,0,5,7
1124427,10,1,0,7
1124427,10,1,6,7
1124427,10,2,6,7
1124427,10,4,1,7
1124427,10,5,2,7
1124427,10,6,2,7
1124427,10,6,4,7
1124427,10,6,5,7
1124452,10,0,4,7
1124452,10,0,5,7
1124452,10,1,0,7
1124452,10,1,6,7
1124452,10,2,6,7
1124452,10,4,0,7
1124452,10,4,1,7
1124452,10,5,2,7
1124452,10,6,2,7
1124452,10,6,5,7
1124678,10,0,4,7
1124678,10,0,5,7
1124678,10,1,0,7
1124678,10,1,6,7
1124678,10,2,0,7
1124678,10,2,6,7
1124678,10,4,1,7
1124678,10,5,2,7
1124678,10,6,4,7
1124678,10,6,5,7
1124690,10,0,4,7
1124690,10,0,5,7
1124690,10,1,0,7
1124690,10,1,6,7
1124690,10,2,0,7
1124690,10,2,6,7
1124690,10,4,0,7
1124690,10,4,1,7
1124690,10,5,2,7
1124690,10,6,5,7
1125472,10,0,4,7
1125472,10,0,5,7
1125472,10,1,0,7
1125472,10,1,2,7
1125472,10,1,3,7
1125472,10,5,0,7
1125472,10,5,2,7
1125472,10,5,3,7
1125472,10,6,4,7
1125472,10,6,5,7
1244754,10,0,3,7
1244754,10,0,6,7
1244754,10,2,5,7
1244754,10,2,6,7
1244754,10,3,0,7
1244754,10,5,2,7
1244754,10,5,6,7
1244754,10,6,0,7
1244754,10,6,2,7
1244754,10,6,5,7
1255692,10,0,3,7
1255692,10,0,6,7
1255692,10,1,5,7
1255692,10,3,0,7
1255692,10,3,5,7
1255692,10,5,0,7
1255692,10,5,1,7
1255692,10,5,3,7
1255692,10,5,4,7
1255692,10,6,5,7
1259737,10,0,3,7
1259737,10,0,6,7
1259737,10,1,4,7
1259737,10,1,6,7
1259737,10,4,6,7
1259737,10,5,4,7
1259737,10,5,6,7
1259737,10,6,0,7
1259737,10,6,1,7
1259737,10,6,4,7
1264491,10,0,3,7
1264491,10,0,6,7
1264491,10,1,3,7
1264491,10,1,5,7
1264491,10,2,1,7
1264491,10,5,3,7
1264491,10,5,5,7
1264491,10,6,1,7
1264491,10,6,3,7
1264491,10,6,6,7
1264543,10,0,3,7
1264543,10,0,6,7
1264543,10,1,3,7
1264543,10,1,5,7
1264543,10,2,1,7
1264543,10,4,1,7
1264543,10,5,3,7
1264543,10,5,5,7
1264543,10,6,3,7
1264543,10,6,6,7
1269304,10,0,3,7
1269304,10,0,6,7
1269304,10,1,1,7
1269304,10,1,3,7
1269304,10,5,0,7
1269304,10,5,1,7
1269304,10,5,3,7
1269304,10,5,4,7
1269304,10,6,5,7
1269304,10,6,6,7
1269520,10,0,3,7
1269520,10,0,6,7
1269520,10,1,1,7
1269520,10,1,3,7
1269520,10,2,1,7
1269520,10,5,1,7
1269520,10,5,3,7
1269520,10,6,3,7
1269520,10,6,5,7
1269520,10,6,6,7
1269539,10,0,3,7
1269539,10,0,6,7
1269539,10,1,1,7
1269539,10,1,3,7
1269539,10,2,1,7
1269539,10,5,0,7
1269539,10,5,1,7
1269539,10,5,3,7
1269539,10,6,5,7
1269539,10,6,6,7
1269555,10,0,3,7
1269555,10,0,6,7
1269555,10,1,1,7
1269555,10,1,3,7
1269555,10,2,1,7
1269555,10,4,1,7
1269555,10,5,1,7
1269555,10,5,3,7
1269555,10,6,3,7
1269555,10,6,6,7
1273917,10,0,3,7
1273917,10,0,6,7
1273917,10,1,0,7
1273917,10,1,3,7
1273917,10,2,1,7
1273917,10,5,1,7
1273917,10,6,1,7
1273917,10,6,3,7
1273917,10,6,4,7
1273917,10,6,6,7
1274085,10,0,3,7
1274085,10,0,6,7
1274085,10,1,0,7
1274085,10,1,3,7
1274085,10,1,5,7
1274085,10,2,1,7
1274085,10,5,5,7
1274085,10,6,1,7
1274085,10,6,3,7
1274085,10,6,6,7
1283948,10,0,3,7
1283948,10,0,5,7
1283948,10,1,5,7
1283948,10,3,0,7
1283948,10,3,5,7
1283948,10,4,5,7
1283948,10,5,1,7
1283948,10,5,3,7
1283948,10,5,6,7
1283948,10,6,0,7
1286806,10,0,3,7
1286806,10,0,5,7
1286806,10,1,3,7
1286806,10,1,6,7
1286806,10,3,5,7
1286806,10,3,6,7
1286806,10,4,0,7
1286806,10,5,0,7
1286806,10,6,1,7
1286806,10,6,2,7
1287376,10,0,3,7
1287376,10,0,5,7
1287376,10,1,3,7
1287376,10,1,5,7
1287376,10,4,2,7
1287376,10,4,6,7
1287376,10,6,2,7
1287376,10,6,3,7
1287376,10,6,5,7
1287376,10,6,6,7
1290845,10,0,3,7
1290845,10,0,5,7
1290845,10,1,1,7
1290845,10,1,6,7
1290845,10,2,0,7
1290845,10,4,0,7
1290845,10,5,5,7
1290845,10,5,6,7
1290845,10,6,2,7
1290845,10,6,3,7
1291469,10,0,3,7
1291469,10,0,5,7
1291469,10,1,1,7
1291469,10,1,2,7
1291469,10,2,0,7
1291469,10,5,1,7
1291469,10,5,6,7
1291469,10,6,2,7
1291469,10,6,3,7
1291469,10,6,6,7
1292988,10,0,3,7
1292988,10,0,5,7
1292988,10,1,0,7
1292988,10,1,5,7
1292988,10,2,6,7
1292988,10,4,6,7
1292988,10,5,0,7
1292988,10,5,1,7
1292988,10,6,2,7
1292988,10,6,3,7
1293473,10,0,3,7
1293473,10,0,5,7
1293473,10,1,0,7
1293473,10,1,3,7
1293473,10,1,5,7
1293473,10,4,2,7
1293473,10,4,6,7
1293473,10,6,2,7
1293473,10,6,3,7
1293473,10,6,6,7
1297972,10,0,3,7
1297972,10,0,5,7
1297972,10,0,6,7
1297972,10,1,2,7
1297972,10,2,2,7
1297972,10,4,2,7
1297972,10,5,2,7
1297972,10,6,3,7
1297972,10,6,5,7
1297972,10,6,6,7
1298037,10,0,3,7
1298037,10,0,5,7
1298037,10,0,6,7
1298037,10,1,2,7
1298037,10,2,0,7
1298037,10,5,6,7
1298037,10,6,0,7
1298037,10,6,2,7
1298037,10,6,3,7
1298037,10,6,5,7
1298053,10,0,3,7
1298053,10,0,5,7
1298053,10,0,6,7
1298053,10,1,2,7
1298053,10,2,0,7
1298053,10,5,0,7
1298053,10,6,0,7
1298053,10,6,2,7
1298053,10,6,3,7
1298053,10,6,5,7
1298069,10,0,3,7
1298069,10,0,5,7
1298069,10,0,6,7
1298069,10,1,2,7
1298069,10,2,0,7
1298069,10,4,2,7
1298069,10,6,2,7
1298069,10,6,3,7
1298069,10,6,5,7
1298069,10,6,6,7
1298453,10,0,3,7
1298453,10,0,5,7
1298453,10,0,6,7
1298453,10,1,1,7
1298453,10,1,3,7
1298453,10,5,1,7
1298453,10,5,3,7
1298453,10,6,3,7
1298453,10,6,5,7
1298453,10,6,6,7
1298495,10,0,3,7
1298495,10,0,5,7
1298495,10,0,6,7
1298495,10,1,1,7
1298495,10,1,3,7
1298495,10,4,1,7
1298495,10,5,1,7
1298495,10,5,3,7
1298495,10,6,3,7
1298495,10,6,6,7
1299282,10,0,3,7
1299282,10,0,5,7
1299282,10,0,6,7
1299282,10,1,0,7
1299282,10,1,2,7
1299282,10,2,0,7
1299282,10,5,0,7
1299282,10,6,0,7
1299282,10,6,2,7
1299282,10,6,3,7
1299290,10,0,3,7
1299290,10,0,5,7
1299290,10,0,6,7
1299290,10,1,0,7
1299290,10,1,2,7
1299290,10,2,0,7
1299290,10,4,2,7
1299290,10,6,2,7
1299290,10,6,3,7
1299290,10,6,6,7
1308407,10,0,3,7
1308407,10,0,4,7
1308407,10,2,3,7
1308407,10,2,6,7
1308407,10,3,4,7
1308407,10,3,6,7
1308407,10,4,0,7
1308407,10,5,0,7
1308407,10,6,1,7
1308407,10,6,2,7
1316894,10,0,3,7
1316894,10,0,4,7
1316894,10,1,5,7
1316894,10,1,6,7
1316894,10,4,6,7
1316894,10,5,6,7
1316894,10,6,0,7
1316894,10,6,1,7
1316894,10,6,3,7
1316894,10,6,4,7
1316940,10,0,3,7
1316940,10,0,4,7
1316940,10,1,5,7
1316940,10,1,6,7
1316940,10,4,6,7
1316940,10,5,1,7
1316940,10,5,6,7
1316940,10,6,1,7
1316940,10,6,3,7
1316940,10,6,4,7
1316944,10,0,3,7
1316944,10,0,4,7
1316944,10,1,5,7
1316944,10,1,6,7
1316944,10,4,6,7
1316944,10,5,1,7
1316944,10,5,6,7
1316944,10,6,0,7
1316944,10,6,3,7
1316944,10,6,4,7
1317160,10,0,3,7
1317160,10,0,4,7
1317160,10,1,5,7
1317160,10,1,6,7
1317160,10,4,0,7
1317160,10,5,1,7
1317160,10,5,6,7
1317160,10,6,1,7
1317160,10,6,3,7
1317160,10,6,4,7
1317407,10,0,3,7
1317407,10,0,4,7
1317407,10,1,5,7
1317407,10,1,6,7
1317407,10,2,1,7
1317407,10,4,6,7
1317407,10,5,1,7
1317407,10,5,2,7
1317407,10,6,3,7
1317407,10,6,4,7
1317512,10,0,3,7
1317512,10,0,4,7
1317512,10,1,5,7
1317512,10,1,6,7
1317512,10,2,0,7
1317512,10,4,0,7
1317512,10,5,1,7
1317512,10,5,6,7
1317512,10,6,1,7
1317512,10,6,3,7
1322663,10,0,3,7
1322663,10,0,4,7
1322663,10,1,1,7
1322663,10,1,2,7
1322663,10,4,1,7
1322663,10,5,1,7
1322663,10,5,6,7
1322663,10,6,3,7
1322663,10,6,4,7
1322663,10,6,6,7
1322793,10,0,3,7
1322793,10,0,4,7
1322793,10,1,1,7
1322793,10,1,2,7
1322793,10,2,6,7
1322793,10,4,1,7
1322793,10,5,5,7
1322793,10,5,6,7
1322793,10,6,3,7
1322793,10,6,4,7
1325412,10,0,3,7
1325412,10,0,4,7
1325412,10,1,0,7
1325412,10,1,1,7
1325412,10,2,6,7
1325412,10,4,6,7
1325412,10,5,0,7
1325412,10,5,5,7
1325412,10,6,1,7
1325412,10,6,3,7
1328066,10,0,3,7
1328066,10,0,4,7
1328066,10,0,6,7
1328066,10,1,6,7
1328066,10,4,6,7
1328066,10,5,6,7
1328066,10,6,0,7
1328066,10,6,1,7
1328066,10,6,3,7
1328066,10,6,4,7
1328089,10,0,3,7
1328089,10,0,4,7
1328089,10,0,6,7
1328089,10,1,6,7
1328089,10,4,6,7
1328089,10,5,4,7
1328089,10,5,6,7
1328089,10,6,0,7
1328089,10,6,1,7
1328089,10,6,4,7
1328090,10,0,3,7
1328090,10,0,4,7
1328090,10,0,6,7
1328090,10,1,6,7
1328090,10,4,6,7
1328090,10,5,4,7
1328090,10,5,6,7
1328090,10,6,0,7
1328090,10,6,1,7
1328090,10,6,3,7
1328787,10,0,3,7
1328787,10,0,4,7
1328787,10,0,6,7
1328787,10,1,6,7
1328787,10,2,1,7
1328787,10,5,1,7
1328787,10,5,2,7
1328787,10,6,3,7
1328787,10,6,4,7
1328787,10,6,6,7
1329816,10,0,3,7
1329816,10,0,4,7
1329816,10,0,6,7
1329816,10,1,1,7
1329816,10,2,1,7
1329816,10,4,1,7
1329816,10,5,1,7
1329816,10,6,3,7
1329816,10,6,4,7
1329816,10,6,6,7
1329980,10,0,3,7
1329980,10,0,4,7
1329980,10,0,6,7
1329980,10,1,1,7
1329980,10,1,6,7
1329980,10,2,1,7
1329980,10,5,1,7
1329980,10,5,2,7
1329980,10,6,3,7
1329980,10,6,4,7
1330068,10,0,3,7
1330068,10,0,4,7
1330068,10,0,6,7
1330068,10,1,1,7
1330068,10,1,2,7
1330068,10,4,1,7
1330068,10,5,6,7
1330068,10,6,3,7
1330068,10,6,4,7
1330068,10,6,6,7
1330633,10,0,3,7
1330633,10,0,4,7
1330633,10,0,6,7
1330633,10,1,0,7
1330633,10,1,2,7
1330633,10,5,4,7
1330633,10,5,6,7
1330633,10,6,0,7
1330633,10,6,2,7
1330633,10,6,3,7
1330667,10,0,3,7
1330667,10,0,4,7
1330667,10,0,6,7
1330667,10,1,0,7
1330667,10,1,2,7
1330667,10,5,0,7
1330667,10,5,2,7
1330667,10,6,3,7
1330667,10,6,4,7
1330667,10,6,6,7
1365032,10,0,2,7
1365032,10,2,1,7
1365032,10,2,4,7
1365032,10,2,6,7
1365032,10,3,0,7
1365032,10,3,6,7
1365032,10,5,0,7
1365032,10,5,6,7
1365032,10,6,0,7
1365032,10,6,6,7
1429755,10,0,2,7
1429755,10,1,1,7
1429755,10,1,5,7
1429755,10,2,1,7
1429755,10,2,6,7
1429755,10,3,0,7
1429755,10,3,6,7
1429755,10,5,0,7
1429755,10,6,5,7
1429755,10,6,6,7
1443553,10,0,2,7
1443553,10,1,0,7
1443553,10,1,6,7
1443553,10,2,5,7
1443553,10,4,5,7
1443553,10,5,0,7
1443553,10,5,6,7
1443553,10,6,0,7
1443553,10,6,2,7
1443553,10,6,6,7
1451969,10,0,2,7
1451969,10,1,0,7
1451969,10,1,1,7
1451969,10,4,0,7
1451969,10,4,6,7
1451969,10,5,0,7
1451969,10,5,5,7
1451969,10,6,1,7
1451969,10,6,2,7
1451969,10,6,5,7
1452873,10,0,2,7
1452873,10,1,0,7
1452873,10,1,1,7
1452873,10,3,0,7
1452873,10,3,6,7
1452873,10,4,0,7
1452873,10,4,6,7
1452873,10,5,5,7
1452873,10,6,1,7
1452873,10,6,5,7
1461115,10,0,2,7
1461115,10,0,6,7
1461115,10,2,1,7
1461115,10,2,6,7
1461115,10,3,0,7
1461115,10,3,6,7
1461115,10,5,0,7
1461115,10,5,6,7
1461115,10,6,0,7
1461115,10,6,5,7
1461321,10,0,2,7
1461321,10,0,6,7
1461321,10,2,1,7
1461321,10,2,5,7
1461321,10,2,6,7
1461321,10,4,1,7
1461321,10,4,5,7
1461321,10,5,0,7
1461321,10,5,6,7
1461321,10,6,0,7
1462113,10,0,2,7
1462113,10,0,6,7
1462113,10,2,0,7
1462113,10,3,5,7
1462113,10,3,6,7
1462113,10,5,3,7
1462113,10,5,6,7
1462113,10,6,0,7
1462113,10,6,3,7
1462113,10,6,5,7
1462676,10,0,2,7
1462676,10,0,6,7
1462676,10,2,0,7
1462676,10,2,6,7
1462676,10,3,0,7
1462676,10,3,6,7
1462676,10,5,6,7
1462676,10,6,0,7
1462676,10,6,1,7
1462676,10,6,5,7
1462687,10,0,2,7
1462687,10,0,6,7
1462687,10,2,0,7
1462687,10,2,6,7
1462687,10,3,0,7
1462687,10,3,6,7
1462687,10,5,0,7
1462687,10,5,6,7
1462687,10,6,0,7
1462687,10,6,5,7
1463423,10,0,2,7
1463423,10,0,6,7
1463423,10,2,0,7
1463423,10,2,1,7
1463423,10,2,6,7
1463423,10,3,6,7
1463423,10,5,0,7
1463423,10,5,6,7
1463423,10,6,0,7
1463423,10,6,5,7
1463513,10,0,2,7
1463513,10,0,6,7
1463513,10,2,0,7
1463513,10,2,1,7
1463513,10,2,5,7
1463513,10,2,6,7
1463513,10,4,1,7
1463513,10,4,5,7
1463513,10,5,0,7
1463513,10,5,6,7
1466733,10,0,2,7
1466733,10,0,6,7
1466733,10,1,5,7
1466733,10,2,5,7
1466733,10,4,5,7
1466733,10,5,0,7
1466733,10,5,5,7
1466733,10,6,2,7
1466733,10,6,3,7
1466733,10,6,6,7
1470379,10,0,2,7
1470379,10,0,6,7
1470379,10,1,2,7
1470379,10,2,0,7
1470379,10,2,1,7
1470379,10,3,6,7
1470379,10,5,6,7
1470379,10,6,0,7
1470379,10,6,3,7
1470379,10,6,5,7
1474156,10,0,2,7
1474156,10,0,6,7
1474156,10,1,0,7
1474156,10,1,6,7
1474156,10,2,5,7
1474156,10,4,5,7
1474156,10,5,0,7
1474156,10,5,6,7
1474156,10,6,2,7
1474156,10,6,6,7
1474158,10,0,2,7
1474158,10,0,6,7
1474158,10,1,0,7
1474158,10,1,6,7
1474158,10,2,5,7
1474158,10,4,5,7
1474158,10,5,0,7
1474158,10,5,6,7
1474158,10,6,0,7
1474158,10,6,2,7
1474568,10,0,2,7
1474568,10,0,6,7
1474568,10,1,0,7
1474568,10,1,5,7
1474568,10,2,5,7
1474568,10,5,0,7
